"lpq1_1","lpq2_1","lpq3_1","lpq4_1","lpq5_1","lpq6_1","lpq7_1","lpq8_1","lpq9_1","lpq10_1","lpq11_1","lpq12_1","lpq13_1","lpq14_1","lpq15_1","lpq16_1","lpq17_1","lpq18_1","lpq19_1","lpq20_1"
NA,0.969576527691496,-1.23442333198005,1.52893170624041,1.17977752347601,1.46658287326385,0.619202175522422,-1.48831994675065,0.382424661267301,0.329455736201333,2.03181463745809,1.49005696131767,2.40999360035145,0.33433585013365,0.0185437421771014,-0.110773493198254,-1.28036862060465,-2.25554615861276,0.461873357737195,-1.23375556313457
0.969576527691496,NA,-1.86786087373846,0.119231479913563,0.991993147951577,2.27098948155275,-0.229517950533214,-1.34615639916821,0.592568185157464,-0.793550624989037,1.39873851128533,1.79131343304328,-0.979571652933227,0.0416454126412169,0.588889109819389,-0.798601442117102,-0.454070025884377,-1.10944402502584,0.505504955206021,-0.0928429118465781
-1.23442333198005,-1.86786087373846,NA,0.52266467478457,-0.604224664897237,0.425912503402684,0.140639649291339,-2.76066433031056,-0.464214541847866,0.737430570257825,-0.268517572277775,0.0965425291376063,0.405747608843808,0.90123333037165,-0.512335026211578,-0.780001049837739,-1.89806154588446,1.94887535708474,-1.22308449259361,-1.21513785434051
1.52893170624041,0.119231479913563,0.52266467478457,NA,0.833202773146754,0.923177508319095,0.331579658943693,-0.436885306056064,0.450085975582987,1.55945470032487,-0.0646828672433357,-0.389725924797926,1.17672968620834,0.313602207411771,-0.308680654119412,-0.709600203164569,-1.32648077391243,0.61549893902582,0.111544060608131,-1.0491196628053
1.17977752347601,0.991993147951577,-0.604224664897237,0.833202773146754,NA,2.39579796142326,0.782244242483996,1.18391038013978,0.252482233607196,1.06328063768607,1.97650969785369,1.15259442687915,0.565246760152095,1.06691183942894,0.0912085303367892,-0.212158640886178,-0.519283532080926,-0.691546495508657,0.780678651584546,0.41717825467094
1.46658287326385,2.27098948155275,0.425912503402684,0.923177508319095,2.39579796142326,NA,0.920407379767546,-0.905351767691267,0.415178625035311,1.40062230435075,0.975088674540664,-0.389577491835503,-0.170822029234019,0.848130784192569,-0.752098196829304,-1.18016109199622,-0.222524484503834,-1.30063694001729,1.28143400665159,0.50552522855502
0.619202175522422,-0.229517950533214,0.140639649291339,0.331579658943693,0.782244242483996,0.920407379767546,NA,0.52098453552611,1.73753217350934,1.40609745776478,-1.56862199890748,1.27501587375478,3.22602492997202,1.26190940432746,0.875776537504984,1.51943453272946,1.70866241841568,3.12800447602739,0.68422575905748,2.40639620805285
-1.48831994675065,-1.34615639916821,-2.76066433031056,-0.436885306056064,1.18391038013978,-0.905351767691267,0.52098453552611,NA,0.184941770624449,-0.939135696257188,-1.12505298324076,0.0561650288503367,-0.544582301106844,-0.385090818392543,-0.100920129623844,-0.882957605152876,-0.981421274399588,-1.61510389647564,1.30530556900958,-2.79193511445117
0.382424661267301,0.592568185157464,-0.464214541847866,0.450085975582987,0.252482233607196,0.415178625035311,1.73753217350934,0.184941770624449,NA,1.8663979524216,4.62582258188403,1.92261597247113,2.69687799514641,-0.107166078852468,1.27593957627451,0.776244657822989,1.7718308364687,0.271630259269292,1.22655355079469,-0.099896047945636
0.329455736201333,-0.793550624989037,0.737430570257825,1.55945470032487,1.06328063768607,1.40062230435075,1.40609745776478,-0.939135696257188,1.8663979524216,NA,0.430902431837374,-0.0443481902743101,-0.0590794380659818,-0.194135636572434,-0.854556100926148,-0.382994381948742,0.331643981593836,-0.484539315977597,1.4916405087129,2.37899060578651
